Area,Year,Item,Area Harvested,Production,Yeild
Bangladesh,Y1980,Tobacco,45091,39524,8765
Bangladesh,Y1981,Tobacco,51388,47378,9220
Bangladesh,Y1982,Tobacco,55004,51046,9280
Bangladesh,Y1983,Tobacco,52369,50447,9633
Bangladesh,Y1984,Tobacco,51673,47834,9257
Bangladesh,Y1985,Tobacco,51855,49334,9514
Bangladesh,Y1986,Tobacco,53510,46475,8685
Bangladesh,Y1987,Tobacco,46330,39990,8632
Bangladesh,Y1988,Tobacco,47172,41545,8807
Bangladesh,Y1989,Tobacco,45777,39301,8585
Bangladesh,Y1990,Tobacco,45070,37800,8387
Bangladesh,Y1991,Tobacco,38019,33775,8884
Bangladesh,Y1992,Tobacco,36790,34080,9263
Bangladesh,Y1993,Tobacco,36148,36380,10064
Bangladesh,Y1994,Tobacco,36642,37770,10308
Bangladesh,Y1995,Tobacco,36000,38000,10556
Bangladesh,Y1996,Tobacco,36229,39375,10868
Bangladesh,Y1997,Tobacco,34875,38100,10925
Bangladesh,Y1998,Tobacco,32823,36655,11167
Bangladesh,Y1999,Tobacco,31565,29000,9187
Bangladesh,Y2000,Tobacco,31161,35000,11232
Bangladesh,Y2001,Tobacco,29959,37000,12350
Bangladesh,Y2002,Tobacco,30352,38000,12520
Bangladesh,Y2003,Tobacco,30756,37000,12030
Bangladesh,Y2004,Tobacco,30352,39000,12849
Bangladesh,Y2005,Tobacco,29947,38000,12689
Bangladesh,Y2006,Tobacco,31721,42710,13464
Bangladesh,Y2007,Tobacco,30699,39180,12763
Bangladesh,Y2008,Tobacco,29289,40248,13742
Bangladesh,Y2009,Tobacco,29869,40265,13481
Bangladesh,Y2010,Tobacco,38270,55288,14447
Bangladesh,Y2011,Tobacco,48866,79234,16215
Bangladesh,Y2012,Tobacco,50905,85419,16780
Bangladesh,Y2013,Tobacco,48562,79000,16268
Bangladesh,Y2014,Tobacco,50180,85000,16939
Bangladesh,Y2015,Tobacco,51547,94221,18279
Bangladesh,Y2016,Tobacco,46472,87628,18856
Bangladesh,Y2017,Tobacco,45729,91573,20025
Bangladesh,Y2018,Tobacco,42458,89013,20965
Bangladesh,Y2019,Tobacco,59640,128597,21562
Bangladesh,Y1961,Tomatoes,8071,48905,60593
Bangladesh,Y1962,Tomatoes,7476,46771,62562
Bangladesh,Y1963,Tomatoes,8099,48048,59326
Bangladesh,Y1964,Tomatoes,8190,51123,62421
Bangladesh,Y1965,Tomatoes,8043,55221,68657
Bangladesh,Y1966,Tomatoes,7987,56759,71064
Bangladesh,Y1967,Tomatoes,8015,59144,73792
Bangladesh,Y1968,Tomatoes,7931,67251,84795
Bangladesh,Y1969,Tomatoes,8486,77596,91440
Bangladesh,Y1970,Tomatoes,8529,75559,88591
Bangladesh,Y1971,Tomatoes,8581,73151,85248
Bangladesh,Y1972,Tomatoes,7373,61253,83077
Bangladesh,Y1973,Tomatoes,6859,53180,77533
Bangladesh,Y1974,Tomatoes,6835,52545,76876
Bangladesh,Y1975,Tomatoes,7972,61430,77057
Bangladesh,Y1976,Tomatoes,7752,58214,75095
Bangladesh,Y1977,Tomatoes,7786,53399,68583
Bangladesh,Y1978,Tomatoes,8227,61065,74225
Bangladesh,Y1979,Tomatoes,8549,64722,75707
Bangladesh,Y1980,Tomatoes,8763,66007,75325
Bangladesh,Y1981,Tomatoes,8753,64971,74227
Bangladesh,Y1982,Tomatoes,8775,65290,74405
Bangladesh,Y1983,Tomatoes,9250,69545,75184
Bangladesh,Y1984,Tomatoes,9530,72335,75902
Bangladesh,Y1985,Tomatoes,9548,71665,75058
Bangladesh,Y1986,Tomatoes,9705,71185,73349
Bangladesh,Y1987,Tomatoes,9935,72345,72818
Bangladesh,Y1988,Tomatoes,10914,81005,74221
Bangladesh,Y1989,Tomatoes,11132,83569,75071
Bangladesh,Y1990,Tomatoes,11704,89170,76188
Bangladesh,Y1991,Tomatoes,11711,89335,76283
Bangladesh,Y1992,Tomatoes,11594,86015,74189
Bangladesh,Y1993,Tomatoes,11655,85750,73574
Bangladesh,Y1994,Tomatoes,11776,86470,73429
Bangladesh,Y1995,Tomatoes,11895,87275,73371
Bangladesh,Y1996,Tomatoes,12183,89265,73270
Bangladesh,Y1997,Tomatoes,12579,93075,73992
Bangladesh,Y1998,Tomatoes,13066,93940,71897
Bangladesh,Y1999,Tomatoes,14164,98000,69189
Bangladesh,Y2000,Tomatoes,14569,100000,68639
Bangladesh,Y2001,Tomatoes,14985,100000,66733
Bangladesh,Y2002,Tomatoes,15384,103000,66953
Bangladesh,Y2003,Tomatoes,15584,101945,65416
Bangladesh,Y2004,Tomatoes,17925,119935,66909
Bangladesh,Y2005,Tomatoes,17725,122440,69078
Bangladesh,Y2006,Tomatoes,18769,131280,69945
Bangladesh,Y2007,Tomatoes,19408,136935,70556
Bangladesh,Y2008,Tomatoes,19642,143058,72833
Bangladesh,Y2009,Tomatoes,20424,150720,73796
Bangladesh,Y2010,Tomatoes,23817,190213,79864
Bangladesh,Y2011,Tomatoes,24772,232459,93839
Bangladesh,Y2012,Tomatoes,25627,255430,99672
Bangladesh,Y2013,Tomatoes,26300,251000,95437
Bangladesh,Y2014,Tomatoes,27114,260000,95891
Bangladesh,Y2015,Tomatoes,30594,413610,135193
Bangladesh,Y2016,Tomatoes,27342,368121,134636
Bangladesh,Y2017,Tomatoes,27666,388725,140506
Bangladesh,Y2018,Tomatoes,28130,385038,136878
Bangladesh,Y2019,Tomatoes,28205,387653,137441
Bangladesh,Y1961,"Vegetables, fresh nes",74138,362128,48845
Bangladesh,Y1962,"Vegetables, fresh nes",68672,346329,50432
Bangladesh,Y1963,"Vegetables, fresh nes",74395,355784,47824
Bangladesh,Y1964,"Vegetables, fresh nes",75231,378549,50318
Bangladesh,Y1965,"Vegetables, fresh nes",73881,408903,55346
Bangladesh,Y1966,"Vegetables, fresh nes",71000,500000,70423
Bangladesh,Y1967,"Vegetables, fresh nes",73000,520000,71233
Bangladesh,Y1968,"Vegetables, fresh nes",75000,530000,70667
Bangladesh,Y1969,"Vegetables, fresh nes",64047,475623,74262
Bangladesh,Y1970,"Vegetables, fresh nes",67727,502615,74212
Bangladesh,Y1971,"Vegetables, fresh nes",67074,498078,74258
Bangladesh,Y1972,"Vegetables, fresh nes",57896,410210,70853
Bangladesh,Y1973,"Vegetables, fresh nes",58007,387816,66857
Bangladesh,Y1974,"Vegetables, fresh nes",61845,407314,65860
Bangladesh,Y1975,"Vegetables, fresh nes",64508,478468,74172
Bangladesh,Y1976,"Vegetables, fresh nes",65500,434883,66394
Bangladesh,Y1977,"Vegetables, fresh nes",63081,409969,64991
Bangladesh,Y1978,"Vegetables, fresh nes",65179,422961,64892
Bangladesh,Y1979,"Vegetables, fresh nes",66922,434717,64959
Bangladesh,Y1980,"Vegetables, fresh nes",69406,433152,62408
Bangladesh,Y1981,"Vegetables, fresh nes",69194,445101,64327
Bangladesh,Y1982,"Vegetables, fresh nes",72503,461001,63584
Bangladesh,Y1983,"Vegetables, fresh nes",76246,481202,63112
Bangladesh,Y1984,"Vegetables, fresh nes",77991,494920,63459
Bangladesh,Y1985,"Vegetables, fresh nes",77023,478940,62181
Bangladesh,Y1986,"Vegetables, fresh nes",79034,486230,61522
Bangladesh,Y1987,"Vegetables, fresh nes",81142,498485,61434
Bangladesh,Y1988,"Vegetables, fresh nes",83498,510985,61197
Bangladesh,Y1989,"Vegetables, fresh nes",89444,521895,58349
Bangladesh,Y1990,"Vegetables, fresh nes",77330,565127,73080
Bangladesh,Y1991,"Vegetables, fresh nes",95910,592000,61725
Bangladesh,Y1992,"Vegetables, fresh nes",95911,595000,62037
Bangladesh,Y1993,"Vegetables, fresh nes",98744,620000,62789
Bangladesh,Y1994,"Vegetables, fresh nes",99149,626000,63137
Bangladesh,Y1995,"Vegetables, fresh nes",100360,640000,63770
Bangladesh,Y1996,"Vegetables, fresh nes",104000,661000,63558
Bangladesh,Y1997,"Vegetables, fresh nes",106000,679000,64057
Bangladesh,Y1998,"Vegetables, fresh nes",108457,682000,62882
Bangladesh,Y1999,"Vegetables, fresh nes",166327,894000,53750
Bangladesh,Y2000,"Vegetables, fresh nes",148117,911000,61505
Bangladesh,Y2001,"Vegetables, fresh nes",148521,911000,61338
Bangladesh,Y2002,"Vegetables, fresh nes",149735,920000,61442
Bangladesh,Y2003,"Vegetables, fresh nes",150545,907000,60248
Bangladesh,Y2004,"Vegetables, fresh nes",154996,942000,60776
Bangladesh,Y2005,"Vegetables, fresh nes",161066,1031000,64011
Bangladesh,Y2006,"Vegetables, fresh nes",154183,1056000,68490
Bangladesh,Y2007,"Vegetables, fresh nes",155802,1096000,70346
Bangladesh,Y2008,"Vegetables, fresh nes",179000,1210000,67598
Bangladesh,Y2009,"Vegetables, fresh nes",181000,1265000,69890
Bangladesh,Y2010,"Vegetables, fresh nes",184000,1290000,70109
Bangladesh,Y2011,"Vegetables, fresh nes",185750,1319000,71009
Bangladesh,Y2012,"Vegetables, fresh nes",180892,1313000,72585
Bangladesh,Y2013,"Vegetables, fresh nes",186557,1372000,73543
Bangladesh,Y2014,"Vegetables, fresh nes",184940,1362000,73646
Bangladesh,Y2015,"Vegetables, fresh nes",192630,1481000,76883
Bangladesh,Y2016,"Vegetables, fresh nes",190650,1535000,80514
Bangladesh,Y2017,"Vegetables, fresh nes",188986,1590000,84133
Bangladesh,Y2018,"Vegetables, fresh nes",191414,1634000,85365
Bangladesh,Y2019,"Vegetables, fresh nes",227884,2034364,89272
Bangladesh,Y1961,Wheat,56657,5738,32512
Bangladesh,Y1962,Wheat,58680,6753,39624
Bangladesh,Y1963,Wheat,73654,6069,44704
Bangladesh,Y1964,Wheat,57466,6011,34544
Bangladesh,Y1965,Wheat,53419,6467,34544
Bangladesh,Y1966,Wheat,55000,6473,35600
Bangladesh,Y1967,Wheat,68000,7926,53900
Bangladesh,Y1968,Wheat,77700,7580,58900
Bangladesh,Y1969,Wheat,117400,7964,93500
Bangladesh,Y1970,Wheat,119800,8740,104700
Bangladesh,Y1971,Wheat,125900,8880,111800
Bangladesh,Y1972,Wheat,127259,9038,115012
Bangladesh,Y1973,Wheat,120132,7572,90963
Bangladesh,Y1974,Wheat,123437,8987,110929
Bangladesh,Y1975,Wheat,126037,9260,116714
Bangladesh,Y1976,Wheat,150102,14535,218174
Bangladesh,Y1977,Wheat,160047,16211,259456
Bangladesh,Y1978,Wheat,188938,18419,347997
Bangladesh,Y1979,Wheat,264753,18660,494031
Bangladesh,Y1980,Wheat,433221,18990,822706
Bangladesh,Y1981,Wheat,591216,18479,1092513
Bangladesh,Y1982,Wheat,534068,18114,967389
Bangladesh,Y1983,Wheat,519385,21090,1095370
Bangladesh,Y1984,Wheat,526097,23021,1211132
Bangladesh,Y1985,Wheat,676125,21647,1463630
Bangladesh,Y1986,Wheat,540310,19282,1041825
Bangladesh,Y1987,Wheat,584766,18657,1090990
Bangladesh,Y1988,Wheat,597422,17542,1048015
Bangladesh,Y1989,Wheat,560096,18246,1021950
Bangladesh,Y1990,Wheat,592000,15034,890000
Bangladesh,Y1991,Wheat,598955,16767,1004290
Bangladesh,Y1992,Wheat,574650,18534,1065050
Bangladesh,Y1993,Wheat,636947,18457,1175630
Bangladesh,Y1994,Wheat,615000,18390,1131000
Bangladesh,Y1995,Wheat,639000,19483,1244990
Bangladesh,Y1996,Wheat,701000,19531,1369130
Bangladesh,Y1997,Wheat,707802,20544,1454100
Bangladesh,Y1998,Wheat,804523,22408,1802815
Bangladesh,Y1999,Wheat,882224,21627,1908000
Bangladesh,Y2000,Wheat,832447,22104,1840000
Bangladesh,Y2001,Wheat,773000,21643,1673000
Bangladesh,Y2002,Wheat,742000,21644,1606000
Bangladesh,Y2003,Wheat,706475,21327,1506710
Bangladesh,Y2004,Wheat,641875,19527,1253380
Bangladesh,Y2005,Wheat,558413,17478,975985
Bangladesh,Y2006,Wheat,479000,15344,735000
Bangladesh,Y2007,Wheat,399000,18471,737000
Bangladesh,Y2008,Wheat,388000,21753,844000
Bangladesh,Y2009,Wheat,394612,21516,849046
Bangladesh,Y2010,Wheat,376256,23959,901490
Bangladesh,Y2011,Wheat,373708,26012,972085
Bangladesh,Y2012,Wheat,358181,27789,995356
Bangladesh,Y2013,Wheat,416416,30138,1255000
Bangladesh,Y2014,Wheat,429770,30319,1303000
Bangladesh,Y2015,Wheat,436814,30860,1348000
Bangladesh,Y2016,Wheat,444805,30310,1348186
Bangladesh,Y2017,Wheat,415339,31576,1311473
Bangladesh,Y2018,Wheat,351213,31302,1099373
Bangladesh,Y2019,Wheat,330348,30780,1016811
Bangladesh,Y1961,"Cereals, Total Cereals",8639332,14523696,16811
Bangladesh,Y1962,"Cereals, Total Cereals",8855818,13408128,15140
Bangladesh,Y1963,"Cereals, Total Cereals",9170275,16042664,17494
Bangladesh,Y1964,"Cereals, Total Cereals",9364054,15842004,16918
Bangladesh,Y1965,"Cereals, Total Cereals",9492394,15852140,16700
Bangladesh,Y1966,"Cereals, Total Cereals",9208509,14464297,15708
Bangladesh,Y1967,"Cereals, Total Cereals",10036709,16876448,16815
Bangladesh,Y1968,"Cereals, Total Cereals",9931197,17160028,17279
Bangladesh,Y1969,"Cereals, Total Cereals",10545400,18187398,17247
Bangladesh,Y1970,"Cereals, Total Cereals",10146201,16905215,16662
Bangladesh,Y1971,"Cereals, Total Cereals",9531242,15088878,15831
Bangladesh,Y1972,"Cereals, Total Cereals",9857487,15323537,15545
Bangladesh,Y1973,"Cereals, Total Cereals",10094822,18021512,17852
Bangladesh,Y1974,"Cereals, Total Cereals",10012328,17105414,17084
Bangladesh,Y1975,"Cereals, Total Cereals",10549360,19322564,18316
Bangladesh,Y1976,"Cereals, Total Cereals",10123512,17908126,17690
Bangladesh,Y1977,"Cereals, Total Cereals",10278378,19772481,19237
Bangladesh,Y1978,"Cereals, Total Cereals",10371255,19984399,19269
Bangladesh,Y1979,"Cereals, Total Cereals",10507816,19658591,18709
Bangladesh,Y1980,"Cereals, Total Cereals",10817980,21698327,20058
Bangladesh,Y1981,"Cereals, Total Cereals",11143697,21591389,19375
Bangladesh,Y1982,"Cereals, Total Cereals",11181582,22339648,19979
Bangladesh,Y1983,"Cereals, Total Cereals",10423553,22990185,22056
Bangladesh,Y1984,"Cereals, Total Cereals",10895119,23256274,21346
Bangladesh,Y1985,"Cereals, Total Cereals",11233180,24134965,21485
Bangladesh,Y1986,"Cereals, Total Cereals",11304320,24266331,21466
Bangladesh,Y1987,"Cereals, Total Cereals",11036881,24304321,22021
Bangladesh,Y1988,"Cereals, Total Cereals",10935858,24449929,22358
Bangladesh,Y1989,"Cereals, Total Cereals",11153325,27886213,25003
Bangladesh,Y1990,"Cereals, Total Cereals",11140604,27746673,24906
Bangladesh,Y1991,"Cereals, Total Cereals",10954903,28326730,25858
Bangladesh,Y1992,"Cereals, Total Cereals",10860774,28516927,26257
Bangladesh,Y1993,"Cereals, Total Cereals",10642068,28177410,26477
Bangladesh,Y1994,"Cereals, Total Cereals",10632902,26325480,24759
Bangladesh,Y1995,"Cereals, Total Cereals",10683381,27704115,25932
Bangladesh,Y1996,"Cereals, Total Cereals",10994172,29620075,26942
Bangladesh,Y1997,"Cereals, Total Cereals",11062180,29673515,26824
Bangladesh,Y1998,"Cereals, Total Cereals",11020640,31577495,28653
Bangladesh,Y1999,"Cereals, Total Cereals",11680974,36403000,31164
Bangladesh,Y2000,"Cereals, Total Cereals",11672247,39503000,33844
Bangladesh,Y2001,"Cereals, Total Cereals",11485595,38029335,33110
Bangladesh,Y2002,"Cereals, Total Cereals",11588093,39341455,33950
Bangladesh,Y2003,"Cereals, Total Cereals",11500907,40015280,34793
Bangladesh,Y2004,"Cereals, Total Cereals",10978274,37759046,34394
Bangladesh,Y2005,"Cereals, Total Cereals",11176338,41146756,36816
Bangladesh,Y2006,"Cereals, Total Cereals",11178034,42044685,37614
Bangladesh,Y2007,"Cereals, Total Cereals",11152085,44841300,40209
Bangladesh,Y2008,"Cereals, Total Cereals",11930855,48946800,41025
Bangladesh,Y2009,"Cereals, Total Cereals",11909888,49735853,41760
Bangladesh,Y2010,"Cereals, Total Cereals",12093951,51862850,42883
Bangladesh,Y2011,"Cereals, Total Cereals",12090666,52628364,43528
Bangladesh,Y2012,"Cereals, Total Cereals",12011654,52801014,43958
Bangladesh,Y2013,"Cereals, Total Cereals",12056374,54357477,45086
Bangladesh,Y2014,"Cereals, Total Cereals",12165112,55241123,45409
Bangladesh,Y2015,"Cereals, Total Cereals",12156367,55438379,45604
Bangladesh,Y2016,"Cereals, Total Cereals",11793602,54262297,46010
Bangladesh,Y2017,"Cereals, Total Cereals",12430005,58495624,47060
Bangladesh,Y2018,"Cereals, Total Cereals",12274921,58811617,47912
Bangladesh,Y2019,"Cereals, Total Cereals",12302025,59181920,48107
Bangladesh,Y1961,"Citrus Fruit, Total",3600,18000,50000
Bangladesh,Y1962,"Citrus Fruit, Total",5000,24000,48000
Bangladesh,Y1963,"Citrus Fruit, Total",5600,26500,47321
Bangladesh,Y1964,"Citrus Fruit, Total",6500,31500,48462
Bangladesh,Y1965,"Citrus Fruit, Total",6000,29500,49167
Bangladesh,Y1966,"Citrus Fruit, Total",4000,20000,50000
Bangladesh,Y1967,"Citrus Fruit, Total",4000,21000,52500
Bangladesh,Y1968,"Citrus Fruit, Total",4000,21000,52500
Bangladesh,Y1969,"Citrus Fruit, Total",4402,21975,49920
Bangladesh,Y1970,"Citrus Fruit, Total",4677,23513,50274
Bangladesh,Y1971,"Citrus Fruit, Total",4647,21632,46550
Bangladesh,Y1972,"Citrus Fruit, Total",4241,18712,44122
Bangladesh,Y1973,"Citrus Fruit, Total",5171,19163,37059
Bangladesh,Y1974,"Citrus Fruit, Total",5305,18550,34967
Bangladesh,Y1975,"Citrus Fruit, Total",5496,18654,33941
Bangladesh,Y1976,"Citrus Fruit, Total",5722,19595,34245
Bangladesh,Y1977,"Citrus Fruit, Total",5656,19245,34026
Bangladesh,Y1978,"Citrus Fruit, Total",5599,17971,32097
Bangladesh,Y1979,"Citrus Fruit, Total",5770,18637,32300
Bangladesh,Y1980,"Citrus Fruit, Total",5863,18550,31639
Bangladesh,Y1981,"Citrus Fruit, Total",5955,18966,31849
Bangladesh,Y1982,"Citrus Fruit, Total",6194,19260,31095
Bangladesh,Y1983,"Citrus Fruit, Total",6672,22165,33221
Bangladesh,Y1984,"Citrus Fruit, Total",6871,24092,35063
Bangladesh,Y1985,"Citrus Fruit, Total",7417,24915,33592
Bangladesh,Y1986,"Citrus Fruit, Total",7432,24358,32774
Bangladesh,Y1987,"Citrus Fruit, Total",7447,24486,32880
Bangladesh,Y1988,"Citrus Fruit, Total",7681,21755,28323
Bangladesh,Y1989,"Citrus Fruit, Total",8107,22299,27506
Bangladesh,Y1990,"Citrus Fruit, Total",8690,23230,26732
Bangladesh,Y1991,"Citrus Fruit, Total",8522,23770,27893
Bangladesh,Y1992,"Citrus Fruit, Total",8671,25695,29633
Bangladesh,Y1993,"Citrus Fruit, Total",9000,26390,29322
Bangladesh,Y1994,"Citrus Fruit, Total",9761,28845,29551
Bangladesh,Y1995,"Citrus Fruit, Total",10253,30025,29284
Bangladesh,Y1996,"Citrus Fruit, Total",11107,33455,30121
Bangladesh,Y1997,"Citrus Fruit, Total",12303,35555,28899
Bangladesh,Y1998,"Citrus Fruit, Total",11789,35980,30520
Bangladesh,Y1999,"Citrus Fruit, Total",12139,37000,30480
Bangladesh,Y2000,"Citrus Fruit, Total",12949,41000,31663
Bangladesh,Y2001,"Citrus Fruit, Total",14165,44000,31062
Bangladesh,Y2002,"Citrus Fruit, Total",14570,44000,30199
Bangladesh,Y2003,"Citrus Fruit, Total",15630,47655,30489
Bangladesh,Y2004,"Citrus Fruit, Total",16205,49210,30367
Bangladesh,Y2005,"Citrus Fruit, Total",27154,110970,40867
Bangladesh,Y2006,"Citrus Fruit, Total",28518,119935,42056
Bangladesh,Y2007,"Citrus Fruit, Total",22042,110232,50010
Bangladesh,Y2008,"Citrus Fruit, Total",25749,120846,46932
Bangladesh,Y2009,"Citrus Fruit, Total",29659,126750,42736
Bangladesh,Y2010,"Citrus Fruit, Total",32083,135683,42291
Bangladesh,Y2011,"Citrus Fruit, Total",34305,136756,39865
Bangladesh,Y2012,"Citrus Fruit, Total",29090,147316,50641
Bangladesh,Y2013,"Citrus Fruit, Total",31383,150448,47939
Bangladesh,Y2014,"Citrus Fruit, Total",28460,154511,54291
Bangladesh,Y2015,"Citrus Fruit, Total",38152,156898,41124
Bangladesh,Y2016,"Citrus Fruit, Total",33217,155936,46945
Bangladesh,Y2017,"Citrus Fruit, Total",38018,161270,42419
Bangladesh,Y2018,"Citrus Fruit, Total",35151,160615,45693
Bangladesh,Y2019,"Citrus Fruit, Total",38060,165327,43439
Bangladesh,Y1961,Fibre Crops Primary,883083,1351090,15300
Bangladesh,Y1962,Fibre Crops Primary,746388,1226860,16437
Bangladesh,Y1963,Fibre Crops Primary,737088,1140870,15478
Bangladesh,Y1964,Fibre Crops Primary,724964,1029980,14207
Bangladesh,Y1965,Fibre Crops Primary,952774,1374760,14429
Bangladesh,Y1966,Fibre Crops Primary,915200,1282670,14015
Bangladesh,Y1967,Fibre Crops Primary,1037050,1322450,12752
Bangladesh,Y1968,Fibre Crops Primary,936302,1082354,11560
Bangladesh,Y1969,Fibre Crops Primary,1028790,1385300,13465
Bangladesh,Y1970,Fibre Crops Primary,952868,1262478,13249
Bangladesh,Y1971,Fibre Crops Primary,728881,799333,10967
Bangladesh,Y1972,Fibre Crops Primary,929642,1226114,13189
Bangladesh,Y1973,Fibre Crops Primary,918797,1138651,12393
Bangladesh,Y1974,Fibre Crops Primary,606193,739373,12197
Bangladesh,Y1975,Fibre Crops Primary,531000,802591,15115
Bangladesh,Y1976,Fibre Crops Primary,670250,887215,13237
Bangladesh,Y1977,Fibre Crops Primary,755935,988586,13078
Bangladesh,Y1978,Fibre Crops Primary,858140,1188897,13854
Bangladesh,Y1979,Fibre Crops Primary,780167,1095733,14045
Bangladesh,Y1980,Fibre Crops Primary,653225,906102,13871
Bangladesh,Y1981,Fibre Crops Primary,597132,852251,14272
Bangladesh,Y1982,Fibre Crops Primary,605479,894740,14777
Bangladesh,Y1983,Fibre Crops Primary,608215,955201,15705
Bangladesh,Y1984,Fibre Crops Primary,702074,937407,13352
Bangladesh,Y1985,Fibre Crops Primary,952790,1388682,14575
Bangladesh,Y1986,Fibre Crops Primary,1081495,1581650,14625
Bangladesh,Y1987,Fibre Crops Primary,792831,1233817,15562
Bangladesh,Y1988,Fibre Crops Primary,536616,883725,16468
Bangladesh,Y1989,Fibre Crops Primary,571586,836206,14630
Bangladesh,Y1990,Fibre Crops Primary,582200,857436,14728
Bangladesh,Y1991,Fibre Crops Primary,608743,968184,15905
Bangladesh,Y1992,Fibre Crops Primary,610909,959027,15698
Bangladesh,Y1993,Fibre Crops Primary,512859,810283,15799
Bangladesh,Y1994,Fibre Crops Primary,601647,971485,16147
Bangladesh,Y1995,Fibre Crops Primary,496163,740521,14925
Bangladesh,Y1996,Fibre Crops Primary,546104,885805,16220
Bangladesh,Y1997,Fibre Crops Primary,615222,1058515,17205
Bangladesh,Y1998,Fibre Crops Primary,496810,815507,16415
Bangladesh,Y1999,Fibre Crops Primary,426063,714288,16765
Bangladesh,Y2000,Fibre Crops Primary,468545,824625,17600
Bangladesh,Y2001,Fibre Crops Primary,477672,862160,18049
Bangladesh,Y2002,Fibre Crops Primary,456228,803727,17617
Bangladesh,Y2003,Fibre Crops Primary,427997,797862,18642
Bangladesh,Y2004,Fibre Crops Primary,414814,733988,17694
Bangladesh,Y2005,Fibre Crops Primary,424594,841477,19818
Bangladesh,Y2006,Fibre Crops Primary,433763,887974,20471
Bangladesh,Y2007,Fibre Crops Primary,457046,842442,18432
Bangladesh,Y2008,Fibre Crops Primary,437985,852230,19458
Bangladesh,Y2009,Fibre Crops Primary,433446,926757,21381
Bangladesh,Y2010,Fibre Crops Primary,434710,926468,21312
Bangladesh,Y2011,Fibre Crops Primary,727605,1526085,20974
Bangladesh,Y2012,Fibre Crops Primary,780827,1454369,18626
Bangladesh,Y2013,Fibre Crops Primary,702200,1393325,19842
Bangladesh,Y2014,Fibre Crops Primary,688498,1352092,19638
Bangladesh,Y2015,Fibre Crops Primary,701248,1402133,19995
Bangladesh,Y2016,Fibre Crops Primary,701905,1347078,19192
Bangladesh,Y2017,Fibre Crops Primary,779165,1499282,19242
Bangladesh,Y2018,Fibre Crops Primary,804374,1616817,20100
Bangladesh,Y2019,Fibre Crops Primary,783685,1603518,20461
Bangladesh,Y1961,Fruit Primary,111000,1288305,116064
Bangladesh,Y1962,Fruit Primary,119900,1367263,114034
Bangladesh,Y1963,Fruit Primary,117200,1370477,116935
Bangladesh,Y1964,Fruit Primary,123400,1493314,121014
Bangladesh,Y1965,Fruit Primary,127000,1512462,119091
Bangladesh,Y1966,Fruit Primary,126323,1658190,131266
Bangladesh,Y1967,Fruit Primary,130710,1762864,134868
Bangladesh,Y1968,Fruit Primary,132730,1868358,140764
Bangladesh,Y1969,Fruit Primary,135524,1738686,128294
Bangladesh,Y1970,Fruit Primary,132441,1516278,114487
Bangladesh,Y1971,Fruit Primary,131132,1511383,115257
Bangladesh,Y1972,Fruit Primary,129888,1439920,110859
Bangladesh,Y1973,Fruit Primary,133350,1428088,107093
Bangladesh,Y1974,Fruit Primary,133949,1377834,102863
Bangladesh,Y1975,Fruit Primary,136485,1390716,101895
Bangladesh,Y1976,Fruit Primary,140779,1412982,100369
Bangladesh,Y1977,Fruit Primary,141883,1405707,99075
Bangladesh,Y1978,Fruit Primary,142495,1383529,97093
Bangladesh,Y1979,Fruit Primary,144759,1369120,94579
Bangladesh,Y1980,Fruit Primary,146713,1419943,96784
Bangladesh,Y1981,Fruit Primary,150487,1448559,96258
Bangladesh,Y1982,Fruit Primary,155302,1451522,93464
Bangladesh,Y1983,Fruit Primary,154645,1441918,93241
Bangladesh,Y1984,Fruit Primary,153862,1430737,92988
Bangladesh,Y1985,Fruit Primary,157298,1447872,92046
Bangladesh,Y1986,Fruit Primary,159653,1522062,95336
Bangladesh,Y1987,Fruit Primary,162055,1472676,90875
Bangladesh,Y1988,Fruit Primary,162413,1402452,86351
Bangladesh,Y1989,Fruit Primary,164788,1440490,87415
Bangladesh,Y1990,Fruit Primary,168134,1444520,85915
Bangladesh,Y1991,Fruit Primary,169253,1443954,85313
Bangladesh,Y1992,Fruit Primary,170792,1461829,85591
Bangladesh,Y1993,Fruit Primary,172821,1451080,83964
Bangladesh,Y1994,Fruit Primary,175696,1474775,83939
Bangladesh,Y1995,Fruit Primary,178940,1487405,83123
Bangladesh,Y1996,Fruit Primary,181822,1492930,82109
Bangladesh,Y1997,Fruit Primary,184922,1498010,81008
Bangladesh,Y1998,Fruit Primary,185899,1500990,80742
Bangladesh,Y1999,Fruit Primary,186966,1437000,76859
Bangladesh,Y2000,Fruit Primary,188187,1440000,76520
Bangladesh,Y2001,Fruit Primary,193498,1492900,77153
Bangladesh,Y2002,Fruit Primary,196698,1553000,78954
Bangladesh,Y2003,Fruit Primary,204543,1636120,79989
Bangladesh,Y2004,Fruit Primary,274659,1987185,72351
Bangladesh,Y2005,Fruit Primary,401738,3099030,77141
Bangladesh,Y2006,Fruit Primary,405050,3307100,81647
Bangladesh,Y2007,Fruit Primary,435394,3695370,84874
Bangladesh,Y2008,Fruit Primary,443796,3762109,84771
Bangladesh,Y2009,Fruit Primary,449328,3870763,86146
Bangladesh,Y2010,Fruit Primary,459144,3917826,85329
Bangladesh,Y2011,Fruit Primary,423251,3856251,91110
Bangladesh,Y2012,Fruit Primary,435087,3925058,90213
Bangladesh,Y2013,Fruit Primary,430415,4014113,93261
